student_id,age,gender,study_hours_per_day,smartphone_usage_hours,social_media_hours,gaming_hours,streaming_hours,sleep_hours,class_attendance_percent,assignment_completion_percent,mental_health_status,final_exam_score,digital_distraction_time
4371,22,Male,3.91,5.72,5.04,3.06,3.54,6.84,92.14,66.46,Average,69.18,17.36
4372,24,Female,5.3,4.34,2.19,0.76,1.2,9.28,75.61,85.47,Poor,72.33,8.49
4373,17,Female,6.05,4.04,4.25,2.89,3.05,8.95,91.54,79.24,Average,78.37,14.23
4374,23,Female,3.28,3.01,0.74,2.18,1.63,6.24,90.8,100.0,Good,100.0,7.56
4375,17,Male,6.15,1.11,4.25,2.99,2.39,6.83,88.22,67.0,Good,95.62,10.74
4376,22,Male,4.52,2.4,3.21,2.76,3.49,7.61,74.8,85.42,Good,95.68,11.860000000000001
4377,21,Male,6.09,10.92,2.43,1.99,2.29,8.54,80.89,79.39,Average,59.65,17.63
4378,22,Male,6.01,3.91,1.27,3.74,0.0,6.93,67.16,64.76,Good,89.01,8.92
4379,18,Female,3.79,6.3,0.43,0.71,1.08,8.73,92.81,72.02,Average,80.48,8.52
4380,19,Male,3.3,9.52,4.51,1.54,0.63,5.43,92.86,100.0,Average,86.81,16.2
4381,17,Female,0.0,5.03,2.82,4.11,0.0,6.56,70.06,100.0,Good,49.2,11.96
4382,23,Female,4.45,4.81,2.2,2.31,3.01,8.66,89.51,100.0,Poor,76.96,12.329999999999998
4383,20,Female,2.98,0.0,5.4,3.12,2.16,8.16,66.57,52.56,Good,80.42,10.68
4384,18,Female,2.6,3.31,4.45,0.98,2.34,6.69,77.6,91.53,Poor,83.46,11.08
4385,18,Female,1.6,9.86,4.52,2.99,2.22,7.72,79.39,82.08,Good,44.5,19.59
4386,22,Male,2.24,5.53,3.89,3.92,3.03,5.16,81.79,83.56,Good,75.03,16.37
4387,18,Male,4.16,9.62,0.43,3.13,2.2,9.48,80.81,78.48,Average,81.43,15.379999999999999
4388,23,Male,2.53,4.14,1.18,0.0,1.26,7.92,91.87,68.98,Average,82.31,6.58
4389,22,Female,5.39,9.14,3.23,1.73,2.63,5.92,71.91,50.54,Poor,60.39,16.73
4390,23,Female,6.06,5.11,2.3,3.4,2.86,6.82,83.35,91.99,Good,100.0,13.669999999999998
4391,23,Female,6.7,5.3,5.0,4.17,3.03,9.12,85.55,95.34,Good,100.0,17.5
4392,25,Male,1.1,7.28,4.15,2.76,3.09,6.55,100.0,88.15,Good,69.4,17.28
4393,25,Female,5.47,5.59,3.27,0.11,2.0,8.0,81.63,91.55,Good,100.0,10.969999999999999
4394,21,Female,3.01,4.33,3.26,3.02,3.31,5.21,89.24,77.2,Good,82.05,13.92
4395,24,Male,2.49,4.17,3.7,1.18,1.79,8.91,86.87,78.04,Poor,50.0,10.84
4396,19,Female,1.76,2.52,4.03,2.43,2.51,4.44,87.4,100.0,Poor,36.59,11.49
4397,23,Male,5.96,4.09,3.29,2.87,1.69,7.2,75.2,82.71,Average,100.0,11.94
4398,23,Male,5.91,2.01,3.72,2.38,2.46,7.94,82.32,83.98,Poor,97.63,10.569999999999999
4399,21,Female,3.37,4.29,3.46,4.37,1.67,7.87,100.0,90.64,Good,93.02,13.79
4400,23,Female,4.28,0.0,4.13,1.79,1.01,4.85,87.87,73.85,Average,86.87,6.93
4401,17,Male,7.58,7.6,3.59,0.0,1.04,7.9,98.16,66.03,Average,100.0,12.23
4402,19,Male,4.25,11.93,7.38,4.02,1.98,5.42,78.48,95.95,Poor,66.18,25.31
4403,22,Female,5.54,3.54,5.4,5.63,3.16,5.63,81.48,100.0,Average,100.0,17.73
4404,17,Male,4.55,7.19,4.73,4.56,0.02,5.99,87.05,59.2,Average,78.01,16.5
4405,23,Male,5.7,8.36,0.0,3.61,1.25,6.21,79.12,65.2,Average,82.0,13.219999999999999
4406,17,Male,7.53,6.19,0.0,2.32,0.47,6.14,63.05,82.26,Average,87.39,8.98
4407,19,Male,5.6,4.12,1.09,2.33,3.2,8.79,85.44,100.0,Good,100.0,10.74
4408,18,Female,5.32,6.32,6.5,3.66,3.46,6.94,94.52,90.34,Average,78.93,19.94
4409,18,Male,3.61,4.36,4.78,0.34,2.04,5.34,94.81,71.82,Poor,83.83,11.52
4410,25,Female,4.81,6.16,3.36,0.52,2.8,4.86,69.76,79.58,Poor,86.09,12.84
4411,21,Female,5.35,6.75,2.95,1.41,1.22,8.74,100.0,53.34,Good,98.59,12.33
4412,20,Male,1.51,6.76,4.19,3.96,2.78,8.2,85.65,97.53,Good,60.91,17.689999999999998
4413,24,Female,4.61,5.71,3.32,4.36,2.1,10.0,91.45,85.25,Average,76.24,15.489999999999998
4414,23,Male,2.55,8.39,1.5,0.0,1.41,6.15,97.03,100.0,Good,95.44,11.3
4415,17,Female,1.11,9.04,3.35,1.26,3.23,4.76,79.16,84.54,Average,28.85,16.88
4416,22,Male,6.79,6.26,0.0,0.0,1.94,6.55,92.42,92.08,Average,100.0,8.2
4417,24,Female,6.53,2.56,0.0,3.55,0.89,6.94,96.7,80.18,Poor,86.35,7.0
4418,23,Male,2.97,4.81,6.65,0.91,0.32,7.65,89.67,74.4,Average,74.17,12.690000000000001
4419,25,Female,5.3,7.71,6.36,0.45,2.45,4.73,77.36,88.34,Good,77.65,16.970000000000002
4420,24,Male,5.86,2.12,3.67,0.19,1.36,7.71,90.38,90.9,Poor,100.0,7.34
4421,19,Male,2.7,11.1,4.14,0.0,1.75,6.39,78.32,86.69,Good,61.86,16.99
4422,17,Female,6.11,8.64,0.0,3.8,3.35,6.54,69.6,77.47,Poor,76.1,15.790000000000001
4423,17,Male,4.21,5.6,4.78,4.07,2.88,10.0,80.45,90.44,Poor,73.75,17.33
4424,25,Male,8.68,1.69,3.55,1.26,2.15,6.28,86.64,49.47,Average,93.17,8.649999999999999
4425,24,Male,5.37,5.05,2.32,4.2,2.74,6.04,91.28,84.68,Good,88.76,14.309999999999999
4426,20,Female,4.61,3.74,3.24,2.85,1.97,6.45,73.9,71.22,Good,71.72,11.8
4427,22,Male,3.92,6.98,5.97,2.79,0.0,6.64,90.79,100.0,Good,100.0,15.74
4428,23,Male,7.01,5.84,2.37,3.19,0.11,8.78,84.99,69.18,Average,100.0,11.510000000000002
4429,21,Female,5.36,6.19,9.0,1.9,1.93,7.59,82.15,57.41,Good,76.25,19.02
4430,24,Female,5.59,3.69,1.97,0.26,2.48,8.19,81.83,99.25,Good,80.91,8.4
4431,19,Male,4.64,5.86,4.05,1.96,4.06,8.32,90.55,85.82,Poor,100.0,15.93
4432,23,Female,4.84,4.53,2.81,2.54,0.72,3.5,66.28,73.65,Average,53.45,10.6
4433,20,Female,3.94,5.76,3.18,1.63,0.0,6.9,86.79,85.74,Good,92.52,10.57
4434,19,Female,2.56,5.69,4.11,2.78,2.3,7.16,74.44,90.8,Average,75.88,14.880000000000003
4435,23,Male,3.0,4.8,2.97,5.44,0.0,6.74,83.76,63.42,Poor,53.99,13.21
4436,19,Female,4.37,7.71,0.0,2.78,1.15,9.0,72.61,84.63,Average,100.0,11.64
4437,22,Male,3.7,3.08,1.36,2.44,1.51,6.12,85.9,68.68,Good,66.8,8.39
4438,18,Female,3.43,4.81,2.21,2.9,3.09,8.82,89.0,87.1,Average,99.91,13.009999999999998
4439,20,Male,1.91,6.52,2.83,1.36,0.94,6.09,85.46,77.37,Average,50.53,11.65
4440,20,Male,4.46,6.77,1.74,1.99,0.0,8.28,96.49,75.12,Good,99.99,10.5
4441,18,Male,6.36,6.04,3.05,1.08,2.96,7.96,84.55,69.07,Poor,73.58,13.129999999999999
4442,21,Male,2.93,5.31,4.53,2.06,0.0,7.31,86.86,61.08,Poor,46.5,11.899999999999999
4443,17,Female,5.32,6.45,3.36,1.9,0.03,6.89,81.17,74.55,Average,77.81,11.74
4444,23,Female,7.32,5.77,2.75,3.34,0.0,8.6,81.1,94.01,Average,100.0,11.86
4445,23,Female,5.36,6.71,1.46,1.46,0.33,7.24,93.18,49.13,Average,62.51,9.96
4446,18,Male,5.62,5.84,7.58,2.47,1.62,6.65,85.86,57.85,Poor,74.08,17.51
4447,21,Female,6.02,3.16,5.61,0.2,4.21,6.83,76.59,95.84,Average,86.79,13.18
4448,23,Male,3.35,3.02,3.14,1.72,2.97,7.85,81.19,85.17,Poor,57.32,10.85
4449,23,Female,0.99,8.04,4.86,2.74,2.09,4.99,96.27,93.57,Average,40.67,17.73
4450,20,Female,5.2,6.31,8.89,1.8,1.21,6.7,81.09,72.97,Average,100.0,18.21
4451,20,Male,3.29,6.51,0.0,2.55,1.55,7.06,83.51,83.9,Average,100.0,10.61
4452,25,Male,2.27,5.0,2.86,2.91,1.57,6.62,86.47,95.13,Poor,49.51,12.34
4453,17,Male,4.86,7.45,4.52,2.08,0.74,8.74,73.15,56.86,Average,68.83,14.79
4454,19,Female,2.09,5.98,2.2,4.81,1.63,6.15,98.51,83.44,Poor,58.24,14.620000000000001
4455,23,Male,5.04,5.86,4.01,1.81,3.15,7.74,92.04,71.37,Poor,83.36,14.830000000000002
4456,17,Male,2.68,4.47,5.39,2.52,1.43,6.89,83.64,70.92,Good,67.51,13.809999999999999
4457,24,Male,4.25,3.48,0.0,3.82,2.02,7.17,95.21,84.93,Good,82.31,9.32
4458,23,Female,0.66,3.29,3.48,0.29,1.2,5.4,100.0,100.0,Average,84.5,8.26
4459,19,Female,2.86,10.79,3.46,2.43,1.94,9.69,69.37,77.27,Good,38.77,18.619999999999997
4460,21,Female,3.91,6.6,7.42,0.0,2.34,9.83,74.05,100.0,Good,96.4,16.36
4461,21,Female,4.47,6.13,4.07,0.0,2.08,8.83,78.87,70.99,Poor,82.8,12.280000000000001
4462,24,Male,3.06,3.59,4.7,2.15,1.35,9.06,84.04,67.21,Good,77.48,11.79
4463,25,Male,5.59,5.02,0.0,1.18,1.91,5.17,87.05,94.47,Average,100.0,8.11
4464,21,Male,4.59,4.94,2.37,1.94,1.99,6.66,77.75,82.2,Good,59.72,11.240000000000002
4465,18,Male,3.71,2.31,3.96,3.89,3.64,7.03,72.18,100.0,Average,72.54,13.8
4466,25,Male,4.87,5.91,1.64,3.8,2.62,9.75,77.65,79.96,Good,80.7,13.969999999999999
4467,24,Female,6.3,4.71,5.37,3.07,3.13,7.67,76.41,63.9,Poor,93.04,16.28
4468,18,Female,3.45,5.78,4.45,3.3,5.56,7.96,77.83,100.0,Average,68.37,19.09
4469,20,Male,5.92,8.23,3.91,1.86,2.7,7.31,92.38,93.28,Average,100.0,16.700000000000003
4470,25,Female,5.42,3.1,4.95,0.52,1.1,5.48,64.06,100.0,Good,93.3,9.67
4471,17,Male,5.75,6.36,0.0,1.72,1.4,8.66,97.97,77.77,Poor,70.57,9.48
4472,17,Female,3.28,5.33,1.07,1.62,1.04,6.29,86.42,71.44,Good,88.18,9.06
4473,17,Female,1.91,8.33,4.26,2.77,2.19,5.69,94.08,100.0,Average,67.35,17.549999999999997
4474,19,Female,4.63,5.45,4.9,3.19,1.69,5.52,100.0,85.84,Good,84.39,15.23
4475,22,Female,3.67,9.02,2.65,0.75,2.68,9.24,82.4,84.81,Good,79.33,15.1
4476,17,Male,3.64,4.69,1.99,2.54,2.87,4.67,86.02,74.31,Average,65.55,12.09
4477,20,Male,6.81,0.0,3.49,2.27,2.44,6.94,80.0,76.71,Good,100.0,8.2
4478,18,Female,3.79,2.49,4.33,2.27,1.8,6.52,85.71,83.58,Poor,76.07,10.89
4479,18,Male,5.23,2.24,2.64,3.1,1.24,7.71,83.16,58.94,Average,98.1,9.22
4480,18,Male,3.29,6.74,2.9,1.79,0.0,5.48,90.78,93.34,Average,88.68,11.43
4481,24,Male,3.3,2.82,2.6,4.93,1.73,9.31,82.86,51.67,Good,47.75,12.08
4482,24,Male,7.02,5.67,3.18,0.59,1.5,8.8,93.29,57.3,Average,100.0,10.94
4483,18,Male,2.81,6.06,4.18,1.77,2.02,6.08,74.93,74.89,Average,52.31,14.029999999999998
4484,17,Female,4.58,7.98,3.27,1.38,2.86,7.73,94.65,48.64,Good,72.22,15.49
4485,25,Male,7.41,7.68,1.72,2.02,1.34,7.33,76.52,79.25,Good,100.0,12.76
4486,19,Male,6.89,0.95,3.62,1.36,2.06,6.93,68.42,77.44,Average,77.02,7.990000000000001
4487,19,Male,0.98,3.15,1.36,1.63,1.77,8.97,91.32,69.91,Average,60.79,7.91
4488,22,Female,2.27,7.17,2.67,2.53,2.77,8.72,95.55,78.86,Poor,44.04,15.139999999999999
4489,25,Female,4.89,3.65,3.8,1.32,2.16,10.0,81.44,73.66,Average,95.25,10.93
4490,20,Female,6.33,4.16,2.13,2.29,1.8,5.64,85.84,72.49,Average,100.0,10.379999999999999
4491,20,Female,8.22,3.02,3.19,3.58,3.26,8.03,97.32,55.81,Average,100.0,13.049999999999999
4492,24,Female,5.08,7.08,2.52,4.11,3.66,6.76,67.09,82.37,Poor,67.11,17.37
4493,19,Female,9.44,9.11,4.14,2.95,1.63,7.21,82.63,47.9,Good,100.0,17.83
4494,23,Male,2.4,6.56,6.07,0.4,2.77,8.94,83.09,70.93,Average,71.07,15.8
4495,21,Male,4.45,5.76,5.34,0.95,2.71,6.05,80.16,61.06,Poor,78.83,14.76
4496,17,Female,6.66,0.86,2.62,4.27,2.28,9.02,96.96,82.53,Good,98.1,10.03
4497,25,Female,3.3,4.92,6.0,2.66,3.6,7.26,84.24,87.24,Average,82.36,17.18
4498,23,Female,6.33,9.02,4.61,2.88,1.96,7.61,76.83,88.25,Average,93.15,18.47
4499,23,Female,0.77,2.74,3.96,1.53,1.79,7.47,86.97,80.59,Average,61.3,10.02
4500,25,Female,3.73,3.68,3.4,0.0,2.41,6.04,87.33,97.84,Average,83.67,9.49
4501,23,Female,5.75,4.44,1.94,2.13,0.31,9.59,88.27,60.99,Average,92.44,8.82
4502,23,Female,1.77,7.55,2.23,3.29,2.14,7.58,82.12,87.8,Average,53.74,15.21
4503,20,Male,3.97,0.0,0.34,1.93,0.0,6.21,82.45,96.32,Good,75.65,2.27
4504,22,Male,5.88,6.1,4.32,3.2,2.03,4.95,97.17,87.41,Average,82.65,15.65
4505,22,Male,7.37,3.8,4.08,2.14,0.25,5.82,79.94,62.14,Average,100.0,10.27
4506,22,Female,2.44,6.19,3.97,2.45,4.03,6.29,91.25,71.65,Average,74.53,16.64
4507,23,Male,4.84,6.09,3.44,1.21,1.1,4.11,100.0,100.0,Poor,68.1,11.84
4508,17,Male,1.61,3.11,4.47,2.89,2.05,5.43,87.57,78.42,Good,69.22,12.52
4509,22,Female,5.42,5.19,1.92,2.26,3.28,5.84,99.27,62.33,Good,97.18,12.649999999999999
4510,25,Female,4.41,5.36,3.59,4.48,3.66,8.13,93.79,74.46,Good,92.79,17.09
4511,24,Female,4.47,5.07,5.12,1.71,1.26,7.74,94.84,71.7,Average,100.0,13.16
4512,19,Male,4.25,4.43,2.09,2.74,0.95,6.42,76.98,50.47,Good,100.0,10.21
4513,20,Female,2.38,6.68,7.87,4.56,2.37,3.57,69.35,47.26,Average,29.5,21.48
4514,17,Female,6.47,6.12,1.4,0.63,1.78,6.26,100.0,71.84,Average,86.51,9.93
4515,25,Male,3.78,5.76,5.02,3.1,2.82,9.03,50.92,91.15,Average,57.1,16.7
4516,21,Male,2.34,3.63,3.2,0.0,2.24,6.39,68.87,100.0,Good,60.76,9.07
4517,21,Male,3.22,3.43,3.8,3.75,2.05,7.92,59.21,89.03,Poor,71.11,13.03
4518,21,Female,6.36,11.8,0.41,0.27,2.97,7.89,85.0,74.69,Good,90.54,15.450000000000001
4519,22,Female,3.27,7.19,0.86,2.79,1.96,3.58,100.0,89.96,Average,98.22,12.8
4520,21,Female,5.07,4.42,3.52,4.47,1.34,8.82,81.57,78.31,Poor,83.84,13.75
4521,25,Female,7.39,4.43,2.58,5.39,1.48,8.04,80.77,91.46,Average,100.0,13.879999999999999
4522,17,Female,2.73,2.52,2.14,1.34,0.16,5.48,64.03,68.88,Average,53.82,6.16
4523,19,Male,6.02,6.64,1.84,3.28,2.25,5.73,88.12,97.74,Poor,100.0,14.01
4524,23,Female,3.13,5.89,2.7,0.92,3.47,5.21,75.91,92.47,Average,100.0,12.98
4525,18,Female,6.02,3.22,4.83,5.74,1.64,8.79,83.88,82.58,Poor,77.5,15.430000000000001
4526,23,Male,1.06,5.54,3.89,0.0,2.48,8.03,88.26,76.85,Average,89.37,11.91
4527,21,Male,6.89,4.84,2.92,1.04,1.07,6.7,77.1,49.63,Good,90.54,9.870000000000001
4528,24,Female,2.96,2.18,4.86,4.32,3.0,8.15,82.72,82.52,Average,71.53,14.36
4529,18,Female,4.07,9.89,6.56,2.08,3.74,8.09,89.59,84.75,Poor,74.94,22.270000000000003
4530,18,Female,7.19,4.0,0.13,5.96,2.48,4.81,84.86,93.72,Average,98.12,12.57
4531,21,Male,6.49,7.09,4.74,3.01,0.65,5.69,87.18,75.85,Good,100.0,15.49
4532,24,Female,5.84,8.1,3.3,1.87,1.13,4.67,79.59,52.07,Average,70.41,14.399999999999999
4533,17,Male,3.87,4.88,0.79,1.47,2.21,7.79,92.65,83.04,Poor,90.6,9.35
4534,25,Male,6.3,5.17,4.51,2.19,2.69,4.76,81.14,86.19,Good,75.91,14.559999999999999
4535,24,Female,7.8,5.34,5.52,0.26,3.07,7.17,75.94,81.73,Average,100.0,14.19
4536,18,Female,3.14,5.15,3.34,2.68,0.46,7.56,68.48,66.1,Good,50.84,11.629999999999999
4537,18,Female,9.98,5.1,2.84,2.3,3.12,4.93,93.58,68.52,Average,75.84,13.36
4538,17,Female,5.21,4.28,3.14,3.04,2.7,7.28,72.83,69.63,Average,83.46,13.16
4539,19,Male,1.12,8.6,6.69,0.67,1.93,6.77,69.31,90.99,Good,54.0,17.89
4540,25,Male,3.66,6.85,2.79,2.53,1.92,6.88,89.12,68.36,Poor,59.77,14.09
4541,18,Male,0.0,0.87,3.53,0.0,3.65,7.69,84.73,81.06,Average,66.33,8.049999999999999
4542,25,Male,4.46,4.92,3.93,1.25,1.02,6.96,83.22,80.29,Good,100.0,11.12
4543,19,Female,7.28,10.29,2.99,1.69,3.01,7.99,62.4,57.62,Good,97.83,17.979999999999997
4544,20,Male,6.35,3.16,8.8,2.14,2.01,8.13,91.72,73.46,Poor,100.0,16.11
4545,19,Male,6.46,0.0,1.35,4.53,0.0,5.04,93.51,88.73,Poor,95.34,5.880000000000001
4546,20,Female,3.82,7.44,8.75,0.0,2.09,9.71,94.87,71.12,Average,77.02,18.28
4547,19,Female,2.57,2.33,4.25,1.3,1.67,5.65,69.69,71.31,Good,82.6,9.55
4548,22,Male,2.42,2.1,0.7,1.16,0.11,6.94,100.0,79.07,Average,85.49,4.07
4549,21,Female,3.35,6.58,1.36,0.76,4.17,6.97,88.19,81.38,Good,66.92,12.870000000000001
4550,25,Female,3.27,7.13,1.66,3.73,3.3,6.95,73.57,76.22,Average,64.72,15.82
4551,19,Male,7.45,4.67,5.03,2.1,2.34,6.86,85.14,100.0,Average,100.0,14.14
4552,17,Male,6.79,3.86,2.63,1.78,3.13,5.06,86.47,72.24,Average,100.0,11.4
4553,25,Male,8.43,7.33,3.96,4.47,3.08,8.05,81.92,49.1,Poor,53.27,18.84
4554,18,Female,3.01,4.53,6.26,0.98,2.66,6.58,82.93,64.57,Good,89.75,14.43
4555,24,Female,4.55,6.26,4.49,2.96,1.96,6.76,77.34,79.82,Poor,80.15,15.67
4556,17,Female,4.83,4.67,2.35,4.18,0.72,4.9,73.25,100.0,Average,83.71,11.919999999999998
4557,23,Male,0.58,5.69,7.69,0.01,0.2,4.9,89.87,71.35,Average,49.57,13.59
4558,24,Male,4.07,4.45,0.29,3.5,0.29,6.53,71.69,85.62,Good,91.36,8.530000000000001
4559,23,Male,5.18,7.28,4.75,0.0,2.97,5.93,94.57,82.28,Average,73.85,15.0
4560,20,Female,3.63,3.88,3.66,0.0,0.82,6.97,63.93,82.25,Average,76.62,8.36
4561,23,Female,0.67,7.24,1.01,2.47,2.28,5.73,78.69,92.47,Good,61.74,13.0
4562,19,Female,8.74,3.4,2.24,0.46,0.0,5.17,77.69,74.77,Good,100.0,6.1
4563,23,Male,3.87,10.03,4.4,1.65,1.67,6.91,76.35,62.93,Average,80.89,17.75
4564,23,Female,3.25,7.54,2.9,5.35,0.0,5.76,88.77,96.25,Average,78.95,15.79
4565,21,Female,6.28,6.15,3.69,1.91,1.71,6.74,64.37,91.9,Average,100.0,13.46
4566,22,Female,7.47,4.88,2.06,0.9,3.96,6.97,83.45,100.0,Average,100.0,11.8
4567,24,Female,3.5,5.68,3.03,1.15,2.77,8.17,86.79,95.85,Good,100.0,12.629999999999999
4568,22,Male,5.28,6.18,1.14,1.12,1.0,8.06,94.61,83.28,Average,100.0,9.44
4569,17,Female,2.68,6.53,3.43,1.03,1.81,8.13,79.23,54.78,Average,55.43,12.8
4570,17,Female,3.43,8.66,4.07,2.0,0.45,8.27,90.54,84.03,Good,97.94,15.18
4571,19,Female,2.5,2.36,4.73,2.48,0.44,6.76,72.8,59.14,Good,79.68,10.010000000000002
4572,25,Male,3.24,5.51,0.6,4.13,4.14,6.2,100.0,90.94,Good,67.0,14.379999999999999
4573,24,Female,6.67,10.53,3.97,4.33,0.84,6.92,94.56,100.0,Average,100.0,19.67
4574,25,Male,5.87,3.86,4.0,5.05,0.0,8.72,94.94,90.25,Good,95.91,12.91
4575,25,Female,3.96,1.03,7.18,4.1,2.21,5.98,84.66,59.86,Average,87.87,14.519999999999998
4576,25,Female,1.38,3.28,4.74,2.16,0.0,5.9,89.46,77.33,Poor,72.58,10.18
4577,24,Female,4.21,0.0,7.03,0.0,1.95,4.94,94.67,94.37,Average,93.05,8.98
4578,19,Male,3.45,7.37,2.83,3.72,0.63,8.58,91.57,68.01,Good,80.58,14.55
4579,19,Female,3.85,6.35,5.27,3.7,0.0,5.33,89.25,86.4,Average,100.0,15.319999999999999
4580,21,Male,0.08,4.55,3.2,2.25,2.89,9.05,100.0,73.87,Good,60.76,12.89
4581,25,Female,5.17,2.76,4.58,5.34,1.59,6.47,94.23,84.92,Good,100.0,14.27
4582,24,Male,1.25,2.12,6.2,1.38,2.21,3.5,68.11,91.72,Good,69.99,11.91
4583,17,Male,5.27,8.83,2.5,2.38,2.01,7.89,85.5,72.17,Average,89.73,15.719999999999999
4584,23,Male,4.69,3.99,5.18,0.79,0.0,6.46,88.85,76.03,Good,95.0,9.96
4585,23,Female,4.17,8.81,3.42,1.74,2.05,5.91,81.97,93.77,Poor,71.72,16.02
4586,21,Male,2.69,2.26,5.55,4.33,2.71,5.35,79.71,100.0,Average,85.5,14.85
4587,20,Female,5.66,1.19,3.98,4.02,2.57,7.34,94.36,99.01,Average,100.0,11.76
4588,23,Female,3.4,4.63,4.16,2.88,1.66,8.17,82.03,60.68,Average,84.97,13.329999999999998
4589,19,Male,1.82,7.14,1.52,1.02,2.67,7.2,81.61,62.55,Average,46.46,12.35
4590,18,Male,2.12,3.37,1.97,2.72,0.49,6.26,92.53,91.03,Poor,63.72,8.55
4591,25,Male,6.41,5.98,3.78,2.35,2.22,6.83,85.16,72.72,Poor,70.44,14.33
4592,18,Male,3.42,0.09,3.99,5.04,0.0,8.63,80.42,61.73,Good,68.11,9.120000000000001
4593,18,Male,2.07,4.75,2.91,1.68,0.97,6.08,92.64,100.0,Poor,92.4,10.309999999999999
4594,18,Female,3.58,4.3,4.67,2.52,0.72,6.99,96.34,78.96,Good,100.0,12.209999999999999
4595,25,Female,1.71,5.55,3.35,2.04,2.72,8.48,73.59,76.87,Good,53.86,13.66
4596,22,Female,6.13,6.42,4.8,2.46,1.09,6.99,91.69,93.81,Poor,69.1,14.77
4597,21,Female,4.02,5.83,4.33,0.84,0.19,3.64,72.13,70.15,Good,73.65,11.190000000000001
4598,20,Male,4.81,4.2,5.66,4.16,1.24,5.83,100.0,91.57,Average,84.72,15.260000000000002
4599,19,Male,4.26,4.23,0.0,2.1,2.19,4.33,73.48,85.17,Good,63.8,8.52
4600,17,Male,2.05,6.0,6.06,0.3,2.27,8.75,91.25,68.54,Average,37.86,14.629999999999999
4601,18,Female,4.69,9.66,3.02,0.0,2.84,7.27,80.03,72.03,Poor,82.65,15.52
4602,20,Male,2.53,8.19,0.0,1.51,2.32,7.24,75.84,82.76,Good,51.19,12.02
4603,21,Female,5.75,3.28,3.57,4.14,0.19,7.38,100.0,70.18,Average,96.98,11.18
4604,19,Female,5.99,7.84,1.87,3.3,0.73,9.79,100.0,60.4,Good,91.19,13.74
4605,20,Female,6.17,7.61,2.56,4.29,1.36,7.64,68.71,69.59,Poor,54.87,15.82
4606,17,Male,9.58,5.36,3.09,2.97,0.0,7.2,91.71,64.6,Good,100.0,11.420000000000002
4607,25,Female,3.65,5.72,1.99,1.05,0.0,10.0,67.78,93.78,Poor,64.19,8.76
4608,22,Male,4.0,4.54,2.33,2.54,3.4,6.99,100.0,78.17,Good,70.19,12.809999999999999
4609,20,Male,8.76,6.4,4.47,0.0,0.41,7.96,86.68,91.73,Average,100.0,11.280000000000001
4610,20,Male,5.17,2.39,2.07,1.49,3.4,6.43,84.79,88.25,Average,90.56,9.35
4611,22,Male,3.86,7.35,6.91,0.0,1.29,8.27,83.29,76.54,Good,90.58,15.549999999999999
4612,17,Female,3.88,1.48,5.07,1.37,1.62,8.3,73.68,63.13,Poor,60.22,9.540000000000001
4613,22,Male,2.07,1.3,2.95,0.0,2.82,5.98,84.54,72.24,Good,89.85,7.069999999999999
4614,20,Female,4.55,5.25,3.94,1.28,0.28,7.79,76.32,89.77,Average,97.86,10.75
4615,24,Male,4.31,8.1,7.5,2.56,1.99,7.99,79.57,68.0,Good,100.0,20.15
4616,23,Male,1.57,3.88,0.0,2.93,0.18,9.4,55.86,66.65,Poor,46.09,6.99
4617,24,Female,3.04,10.63,1.4,0.0,0.17,8.62,65.14,63.57,Good,61.78,12.200000000000001
4618,23,Male,4.44,7.83,2.05,2.34,1.27,9.4,98.2,70.55,Average,86.93,13.49
4619,25,Female,2.02,6.05,3.35,1.63,2.16,7.52,83.35,94.87,Average,57.15,13.190000000000001
4620,17,Male,4.25,5.11,3.38,3.7,2.01,7.36,84.67,87.52,Average,69.88,14.2
4621,24,Female,4.19,4.98,0.6,1.46,1.06,4.29,75.46,87.53,Average,71.46,8.100000000000001
4622,18,Female,5.69,4.65,7.63,3.23,3.13,7.17,97.08,97.12,Good,100.0,18.64
4623,22,Female,6.97,0.0,5.76,2.54,2.46,7.57,89.93,89.5,Average,100.0,10.760000000000002
4624,21,Female,0.96,7.11,2.02,1.25,2.25,6.96,92.19,64.53,Good,40.74,12.629999999999999
4625,18,Male,2.73,8.17,3.47,0.0,1.97,7.63,82.6,96.94,Poor,55.48,13.61
4626,25,Male,3.61,5.92,4.98,1.94,1.88,5.1,84.51,79.89,Poor,46.7,14.72
4627,19,Male,5.4,7.07,4.54,2.67,1.14,9.36,93.9,91.84,Good,100.0,15.42
4628,20,Female,4.87,4.1,5.4,3.33,2.77,5.15,100.0,75.95,Average,93.57,15.6
4629,21,Female,5.07,4.76,6.53,1.02,2.47,8.69,69.52,43.56,Good,75.1,14.780000000000001
4630,23,Male,5.1,0.0,2.15,3.09,0.8,7.18,92.54,84.98,Good,100.0,6.04
4631,20,Female,5.43,2.3,4.49,1.67,0.81,7.02,84.43,47.26,Average,82.71,9.27
4632,21,Male,7.47,8.03,5.87,1.88,1.15,8.93,87.06,61.1,Average,100.0,16.93
4633,24,Male,3.97,5.32,5.11,2.15,3.68,5.45,86.68,61.45,Average,69.6,16.259999999999998
4634,22,Female,7.9,5.28,4.12,1.71,2.31,5.3,100.0,90.54,Good,100.0,13.420000000000002
4635,18,Male,0.73,7.02,1.19,1.77,0.16,6.56,87.97,56.72,Good,52.36,10.14
